Date,SPY_Close,momentum_5d,actual_future_return,predicted_return,prediction_error,absolute_error,trading_signal
2005-05-16,79.77801513671875,-0.008657108627159738,0.006678133676285336,0.0009053544597469728,-0.005772779216538363,0.005772779216538363,BUY
2005-05-17,80.31078338623047,0.008404733895596816,0.01029041480568793,0.0002391584260943955,-0.010051256379593535,0.010051256379593535,BUY
2005-05-18,81.13721466064453,0.013220299129501623,0.004209099225684909,5.1130054929689845e-05,-0.004157969170755219,0.004157969170755219,BUY
2005-05-19,81.47872924804688,0.028805371268844304,-0.0014248687682474337,-0.0005574040602792181,0.0008674647079682156,0.0008674647079682156,SELL
2005-05-20,81.36263275146484,0.029381549427117015,0.005540227766065442,-0.0005799014900384346,-0.006120129256103876,0.006120129256103876,SELL
2005-05-23,81.81340026855469,0.025513108195883483,-0.0023374016151150867,-0.0004288544855177586,0.0019085471295973281,0.0019085471295973281,SELL
2005-05-24,81.6221694946289,0.016328892000613715,-0.0007523568285705551,-7.024794033743374e-05,0.0006821088882331213,0.0006821088882331213,SELL
2005-05-25,81.56076049804688,0.005220118033060661,0.005359234867541973,0.000363504812101591,-0.004995730055440382,0.004995730055440382,BUY
2005-05-26,81.99786376953125,0.00637141160981991,0.0016662287404174414,0.00031855144827914816,-0.0013476772921382932,0.0013476772921382932,BUY
2005-05-27,82.13449096679688,0.00948664256833709,-0.006403863738457138,0.000196914262511678,0.006600778000968816,0.006600778000968816,BUY
2005-05-31,81.60851287841797,-0.0025043255684786825,0.008537299406885746,0.0006651131338672487,-0.007872186273018496,0.007872186273018496,BUY
2005-06-01,82.30522918701172,0.008368555952531498,0.002157507602723152,0.00024057102863973481,-0.0019169365740834172,0.0019169365740834172,BUY
2005-06-02,82.48280334472656,0.011304980986558633,-0.005051157199589373,0.00012591549198372323,0.005177072691573097,0.005177072691573097,BUY
2005-06-03,82.06616973876953,0.0008330213263880726,-0.0009152539883273692,0.0005348032179646977,0.0014500572062920668,0.0014500572062920668,BUY
2005-06-06,81.99105834960938,-0.0017463140697552282,0.0007492510281263964,0.0006355158466317653,-0.00011373518149463118,0.00011373518149463118,BUY
2005-06-07,82.052490234375,0.005440331410259569,-0.0018314640256837933,0.0003549063692164524,0.0021863703949002457,0.0021863703949002457,BUY
2005-06-08,81.90221405029297,-0.004896592120569032,0.004753850620865974,0.0007585214797898339,-0.00399532914107614,0.00399532914107614,BUY
2005-06-09,82.29156494140625,-0.0023185245356059925,-0.0023242834309279425,0.0006578583540283629,0.0029821417849563055,0.0029821417849563055,BUY
2005-06-10,82.10029602050781,0.00041583860739335954,0.003161773247034372,0.0005510925180406997,-0.002610680728993672,0.002610680728993672,BUY
2005-06-13,82.35987854003906,0.004498297715063604,0.002321985009088312,0.0003916889799145401,-0.001930296029173772,0.001930296029173772,BUY
2005-06-14,82.55111694335938,0.006076923534680034,0.0019029328640849386,0.00033005001810561914,-0.0015728828459793194,0.0015728828459793194,BUY
2005-06-15,82.70820617675781,0.009840907670333632,0.0025600674493322373,0.0001830816412401571,-0.00237698580809208,0.00237698580809208,BUY
2005-06-16,82.9199447631836,0.007636017400140194,0.0037050248870977853,0.00026917370021226804,-0.0034358511868855172,0.0034358511868855172,BUY
2005-06-17,83.22716522216797,0.013725519349877535,0.0003301936216162371,3.140324602926776e-05,-0.00029879037558696935,0.00029879037558696935,BUY
2005-06-20,83.25464630126953,0.010864121913383817,0.0005765026113067062,0.00014312925805600336,-0.00043337335325070286,0.00043337335325070286,BUY
2005-06-21,83.30264282226562,0.009103763906936457,0.0008232707284896446,0.00021186412770092127,-0.0006114066007887233,0.0006114066007887233,BUY
2005-06-22,83.37122344970703,0.008016342072904692,-0.01406635819486246,0.0002543235579630951,0.014320681752825555,0.014320681752825555,BUY
2005-06-23,82.19849395751953,-0.008700570263577734,-0.007341895304411428,0.0009070514610971553,0.008248946765508584,0.008248946765508584,BUY
2005-06-24,81.59500122070312,-0.019610952711268226,0.0014292900675281217,0.001333057826036327,-9.623224149179479e-05,9.623224149179479e-05,BUY
2005-06-27,81.71162414550781,-0.018533766273873264,0.00839226054345299,0.0012909980466696063,-0.007101262496783383,0.007101262496783383,BUY
2005-06-28,82.39736938476562,-0.010867283519821691,-0.0026635214779868743,0.0009916528618806259,0.0036551743398675,0.0036551743398675,BUY
2005-06-29,82.17790222167969,-0.014313346723851317,-0.00542408280137574,0.0011262077105248225,0.006550290511900563,0.006550290511900563,BUY
2005-06-30,81.73216247558594,-0.005673236326867448,0.002937234511469322,0.000788846298994159,-0.002148388212475163,0.002148388212475163,BUY
2005-07-01,81.97222900390625,0.004623172713519308,0.008030703638704395,0.0003868131156248185,-0.007643890523079577,0.007643890523079577,BUY
2005-07-05,82.63052368164062,0.011245640332598006,-0.008382401333709044,0.00012823250482979726,0.008510633838538841,0.008510633838538841,BUY
2005-07-06,81.93788146972656,-0.005576487677578901,0.003933699834316684,0.0007850686550303662,-0.003148631179286318,0.003148631179286318,BUY
2005-07-07,82.26020050048828,0.001001464829153198,0.01142199009479583,0.0005282261795652983,-0.010893763915230533,0.010893763915230533,BUY
2005-07-08,83.19977569580078,0.01795637330228761,0.005109782423203146,-0.00013379451138172637,-0.005243576934584873,0.005243576934584873,SELL
2005-07-11,83.62490844726562,0.020161455451950916,0.00262497075965773,-0.0002198940624720887,-0.0028448648221298185,0.0028448648221298185,SELL
2005-07-12,83.84442138671875,0.014690669391798084,0.0013900344105401974,-6.281964635963897e-06,-0.0013963163751761613,0.0013963163751761613,SELL
2005-07-13,83.96096801757812,0.024690491279043325,0.003920514910950912,-0.0003967346176615474,-0.004317249528612459,0.004317249528612459,SELL
2005-07-14,84.2901382446289,0.02467703375131669,-0.000569420361570594,-0.0003962091555619942,0.00017321120600859977,0.00017321120600859977,SELL
2005-07-15,84.24214172363281,0.012528471610827152,-0.003988938021439625,7.8143125077179e-05,0.004067081146516804,0.004067081146516804,BUY
2005-07-18,83.9061050415039,0.003362593747000764,0.005476215524624628,0.0004360336324875448,-0.005040181892137083,0.005040181892137083,BUY
2005-07-19,84.36559295654297,0.006215936149411849,0.003414099535655968,0.0003246221370055276,-0.00308947739865044,0.00308947739865044,BUY
2005-07-20,84.65362548828125,0.00824975565500985,-0.005833240204331069,0.0002452097003951509,0.006078449904726221,0.006078449904726221,BUY
2005-07-21,84.15982055664062,-0.001546060911776781,0.006681808242882115,0.0006276967696830882,-0.006054111473199026,0.006054111473199026,BUY
2005-07-22,84.72216033935547,0.005698081813938494,-0.0028327637398316563,0.00034484225706829335,0.0031776059968999498,0.0031776059968999498,BUY
2005-07-25,84.48216247558594,0.006865500833307392,0.0012175291689537904,0.0002992592598464617,-0.0009182699091073287,0.0009182699091073287,BUY
2005-07-26,84.58502197265625,0.0026009301709799537,0.003648777168520745,0.0004657735185898766,-0.003183003649930868,0.003183003649930868,BUY
2005-07-27,84.8936538696289,0.00283541762048789,0.0063009669744744645,0.00045661773083746117,-0.005844349243637003,0.005844349243637003,BUY
2005-07-28,85.4285659790039,0.015075429272207064,-0.006663128311458877,-2.1305283828789898e-05,0.006641823027630087,0.006641823027630087,SELL
2005-07-29,84.85934448242188,0.001619223854973928,-0.0007269828037909098,0.0005041051848833969,0.0012310879886743068,0.0012310879886743068,BUY
2005-08-01,84.79765319824219,0.0037344063339692646,0.005984381981246623,0.00042151585280635593,-0.005562866128440267,0.005562866128440267,BUY
2005-08-02,85.30511474609375,0.008513242139610577,0.0026526878543029486,0.00023492161745639772,-0.002417766236846551,0.002417766236846551,BUY
2005-08-03,85.53140258789062,0.007512324999476405,-0.008018002685274528,0.0002740033888350105,0.008292006074109539,0.008292006074109539,BUY
2005-08-04,84.84561157226562,-0.0068238814506327294,-0.006789478246513547,0.0008337743433464441,0.007623252589859991,0.007623252589859991,BUY
2005-08-05,84.2695541381836,-0.006950210938295065,-0.0018716424307395618,0.0008387069995646549,0.0027103494303042167,0.0027103494303042167,BUY
2005-08-08,84.11183166503906,-0.00808774190483541,0.006033539579195946,0.0008831229890485226,-0.005150416590147423,0.005150416590147423,BUY
2005-08-09,84.61932373046875,-0.008039271943613424,-0.0004860599695759582,0.0008812304328445655,0.0013672904024205237,0.0013672904024205237,BUY
2005-08-10,84.57819366455078,-0.011144549188940811,0.003973269306871252,0.0010024789663174018,-0.0029707903405538504,0.0029707903405538504,BUY
2005-08-11,84.91424560546875,0.0008089284988495038,-0.006138520810646697,0.0005357439455633882,0.006674264756210085,0.006674264756210085,BUY
2005-08-12,84.39299774169922,0.001464865986038122,0.006176434985339707,0.0005101322361770039,-0.005666302749162703,0.005666302749162703,BUY
2005-08-15,84.91424560546875,0.009539846232634153,-0.01300337469945767,0.0001948368743231976,0.013198211573780868,0.013198211573780868,BUY
2005-08-16,83.81007385253906,-0.009563416986258733,-8.165565999351809e-05,0.0009407421403736475,0.0010223978003671657,0.0010223978003671657,BUY
2005-08-17,83.80323028564453,-0.009162685384129454,-8.148024941512233e-05,0.0009250951899612465,0.0010065754393763688,0.0010065754393763688,BUY
2005-08-18,83.79640197753906,-0.01316438272470144,0.0022911928059914377,0.001081345307298305,-0.0012098474986931328,0.0012098474986931328,BUY
2005-08-19,83.98839569091797,-0.004794260917471038,0.0,0.0007545258596490517,0.0007545258596490517,0.0007545258596490517,BUY
2005-08-22,83.98839569091797,-0.010903352057704097,-0.001877907916290722,0.000993061192595486,0.002870969108886208,0.002870969108886208,BUY
2005-08-23,83.83067321777344,0.00024578626753890553,-0.008917027838192926,0.0005577323750299597,0.009474760213222886,0.009474760213222886,BUY
2005-08-24,83.0831527709961,-0.008592479218212046,0.0036319057840425994,0.0009028309423811997,-0.0027290748416613996,0.0027290748416613996,BUY
2005-08-25,83.38490295410156,-0.004910700384818445,-0.006826159031590451,0.0007590723505221212,0.007585231382112572,0.007585231382112572,BUY
2005-08-26,82.81570434570312,-0.013962540129119905,0.007701094997429658,0.0011125101299922673,-0.006588584867437391,0.006588584867437391,BUY
2005-08-29,83.45347595214844,-0.006368971979629934,-0.005258989100248024,0.0008160119659918973,0.0060750010662399215,0.0060750010662399215,BUY
2005-08-30,83.01459503173828,-0.009734839942358131,0.012639408415985098,0.0009474355143910258,-0.011691972901594072,0.011691972901594072,BUY
2005-08-31,84.06385040283203,0.011803808583661368,-0.000733952980723096,0.00010643828920078494,0.000840391269923881,0.000840391269923881,BUY
2005-09-01,84.00215148925781,0.007402401553384452,-0.0017963130986990983,0.0002782954553978222,0.0020746085540969206,0.0020746085540969206,BUY
2005-09-02,83.85125732421875,0.012504306842490154,0.011695135967692893,7.908666167346225e-05,-0.011616049306019432,0.011616049306019432,BUY
2005-09-06,84.8319091796875,0.01651738542717429,0.0016976212437567195,-7.760784727460968e-05,-0.0017752290910313293,0.0017752290910313293,SELL
2005-09-07,84.97592163085938,0.02362628641832476,-0.0033085041395357617,-0.00035518171642834816,0.0029533224231074137,0.0029533224231074137,SELL
2005-09-08,84.69477844238281,0.007505343099648565,0.008907124095834051,0.00027427600382172506,-0.008632848092012327,0.008632848092012327,BUY
2005-09-09,85.44916534423828,0.0172259142096558,-0.002006697682757519,-0.0001052730343133664,0.0019014246484441526,0.0019014246484441526,SELL
2005-09-12,85.27769470214844,0.0170115204404655,-0.005548995760955133,-9.69018236141757e-05,0.005452093937340957,0.005452093937340957,SELL
2005-09-13,84.80448913574219,-0.0003232279481913958,-0.003638884605578485,0.0005799500817697717,0.004218834687348257,0.004218834687348257,BUY
2005-09-14,84.49589538574219,-0.00564896780057822,-0.00048713115954557296,0.0007878987110689444,0.0012750298706145173,0.0012750298706145173,BUY
2005-09-15,84.4547348022461,-0.002834220061157855,0.007111154633510974,0.0006779941812836438,-0.0064331604522273305,0.0064331604522273305,BUY
2005-09-16,85.05530548095703,-0.004609288595091132,-0.003320216616439553,0.0007473034376075493,0.0040675200540471025,0.0040675200540471025,BUY
2005-09-19,84.77290344238281,-0.005919382102538284,-0.00844883530846019,0.0007984572972924691,0.009247292605752659,0.009247292605752659,BUY
2005-09-20,84.05667114257812,-0.008818141595866136,-0.009340705620779155,0.0009116421467242976,0.010252347767503453,0.010252347767503453,BUY
2005-09-21,83.27152252197266,-0.01449032356163582,0.003556440407840311,0.0011331179411885484,-0.0024233224666517627,0.0024233224666517627,BUY
2005-09-22,83.56767272949219,-0.01050340250112669,0.0008241290224333397,0.0009774447779030166,0.00015331575546967684,0.00015331575546967684,BUY
2005-09-23,83.63654327392578,-0.0166804668916144,0.001153396119411454,0.0012186341917116861,6.523807230023222e-05,6.523807230023222e-05,BUY
2005-09-26,83.7330093383789,-0.012266821847274456,-0.0002471969839235033,0.0010462991804977523,0.0012934961644212556,0.0012934961644212556,BUY
2005-09-27,83.71231079101562,-0.0040967640864386645,0.000987209656281074,0.0007272914257536945,-0.00025991823052737945,0.00025991823052737945,BUY
2005-09-28,83.79495239257812,0.006285820827490518,0.008136629381748639,0.0003218934226074782,-0.00781473595914116,0.00781473595914116,BUY
2005-09-29,84.47676086425781,0.010878466577719959,0.003097934728243823,0.0001425691568552058,-0.002955365571388617,0.002955365571388617,BUY
2005-09-30,84.73846435546875,0.013175115068229992,-0.0035763547507662308,5.289431001312102e-05,0.003629249060779352,0.003629249060779352,BUY
2005-10-03,84.43540954589844,0.008388569968637016,-0.011255414462916224,0.00023978956215221027,0.011495204025068435,0.011495204025068435,BUY
2005-10-04,83.48505401611328,-0.002714735416511016,-0.013116408940399893,0.0006733287885372307,0.013789737728937124,0.013789737728937124,BUY
2005-10-05,82.39002990722656,-0.01676619468401297,-0.0035950464421513617,0.0012219815157298013,0.004817027957881163,0.004817027957881163,BUY
2005-10-06,82.09383392333984,-0.02820807659454405,0.003439990862625919,0.0016687407878394974,-0.0017712500747864217,0.0017712500747864217,BUY
2005-10-07,82.37623596191406,-0.027876695801866247,-0.008444119587101007,0.0016558017064116767,0.010099921293512684,0.010099921293512684,BUY
2005-10-10,81.6806411743164,-0.032625747733059374,-0.0014337694265249556,0.0018412330017686229,0.0032750024282935785,0.0032750024282935785,BUY
2005-10-11,81.56352996826172,-0.02301638383656901,-0.007852529699893251,0.0014660261561288425,0.009318555856022094,0.009318555856022094,BUY
2005-10-12,80.92304992675781,-0.017805309478836295,-0.0005956586496933536,0.001262554751234566,0.0018582134009279196,0.0018582134009279196,BUY
2005-10-13,80.87484741210938,-0.014848697557099944,0.010559007617428229,0.0011471109981531751,-0.009411896619275054,0.009411896619275054,BUY
2005-10-14,81.72880554199219,-0.007859431938856853,0.0037080538197098445,0.0008742084070755966,-0.0028338454126342477,0.0028338454126342477,BUY
2005-10-17,82.0318603515625,0.004299907201959163,-0.010829904539400803,0.0003994353281045552,0.011229339867505359,0.011229339867505359,BUY
2005-10-18,81.14346313476562,-0.0051501796655877286,0.016635206394803204,0.0007684230491220924,-0.01586678334568111,0.01586678334568111,BUY
2005-10-19,82.49330139160156,0.01940425461305484,-0.01761543656350828,-0.00019032842822841543,0.017425108135279865,0.017425108135279865,SELL
2005-10-20,81.04014587402344,0.0020438797376860496,0.003908833794918465,0.0004875240879501248,-0.00342130970696834,0.00342130970696834,BUY
2005-10-21,81.35691833496094,-0.004550258682542108,0.015491558490395407,0.0007449985579584395,-0.014746559932436967,0.014746559932436967,BUY
2005-10-24,82.61726379394531,0.007136293628767554,-0.0020010509003297594,0.00028868589498058395,0.0022897367953103433,0.0022897367953103433,BUY
2005-10-25,82.45194244384766,0.016125504859323847,-0.0029233448513348304,-6.23064939993535e-05,0.002861038357335477,0.002861038357335477,SELL
2005-10-26,82.21090698242188,-0.003423240486389867,-0.010638716471774834,0.0007009930496946344,0.011339709521469468,0.011339709521469468,BUY
2005-10-27,81.33628845214844,0.003654270052590336,0.014394362207353684,0.0004246448509046038,-0.01396971735644908,0.01396971735644908,BUY
2005-10-28,82.50707244873047,0.014137139622645734,0.002754853797730439,1.5331137010360786e-05,-0.002739522660720078,0.002739522660720078,BUY
2005-10-31,82.73436737060547,0.001417422597681517,0.0029966362536735236,0.000511984708857141,-0.0024846515448163826,0.0024846515448163826,BUY
